,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
1749,Cordoba,Juárez Celman,Bengolea,915,False,False,False,True,False,False,True,True,True,14056030.0,-33.0274173144801,-63.6719277875696
1750,Cordoba,Juárez Celman,Carnerillo,1867,True,False,False,True,True,True,True,True,True,14056040.0,-32.9153142058652,-64.0256580552867
1751,Cordoba,Juárez Celman,Charras,1088,False,False,False,True,False,True,True,True,True,14056050.0,-33.0241677315378,-64.0458262411649
1752,Cordoba,Juárez Celman,El Rastreador,85,False,False,False,False,False,False,False,False,False,14056060.0,-33.6644787319553,-63.5392368036406
1753,Cordoba,Juárez Celman,General Cabrera,11734,True,False,False,True,False,False,True,True,True,14056070.0,-32.8118910840567,-63.8736965709556
1754,Cordoba,Juárez Celman,General Deheza,11061,True,True,False,True,False,False,True,True,True,14056080.0,-32.7549291159098,-63.7850383518255
1755,Cordoba,Juárez Celman,Huanchillas,1131,False,False,False,True,False,False,True,False,True,14056090.0,-33.6655227252595,-63.6372618363763
1756,Cordoba,Juárez Celman,La Carlota,12537,True,False,False,False,False,False,True,True,True,14056100.0,-33.4201679372505,-63.2969802619056
1757,Cordoba,Juárez Celman,Los Cisnes,559,False,False,False,True,False,True,True,False,True,14056110.0,-33.400060095449,-63.4716515559202
1758,Cordoba,Juárez Celman,Olaeta,619,False,True,False,False,False,False,True,False,True,14056120.0,-33.0434821211836,-63.9085957407616
1759,Cordoba,Juárez Celman,Pacheco de Melo,60,False,False,False,False,False,False,False,False,False,14056130.0,-33.7600575092431,-63.4898589767857
1760,Cordoba,Juárez Celman,Paso del Durazno,12,False,False,False,False,False,False,False,False,False,14056140.0,-33.1704554487519,-64.0478670082552
1761,Cordoba,Juárez Celman,Santa Eufemia,2401,False,True,False,False,True,True,True,True,True,14056150.0,-33.1767529632621,-63.2820358699256
1762,Cordoba,Juárez Celman,Ucacha,5136,True,True,False,True,False,True,True,True,True,14056160.0,-33.0334392795817,-63.5082571588932
1763,Cordoba,Juárez Celman,Villa Reducción,1732,False,False,False,False,False,True,True,True,True,14056170.0,-33.2014556304775,-63.8622207209792
1764,Formosa,Pirané,Palo Santo,6379,False,True,False,False,True,True,True,True,False,34056030.0,-25.5639063797961,-59.3360059836081
1765,Formosa,Pirané,Pirané,20335,False,False,False,True,True,True,False,True,True,34056040.0,-25.7306417902346,-59.1075205904775
1766,Formosa,Pirané,Villa Kilómetro 213,4675,False,False,False,True,False,True,True,False,False,34056050.0,-26.1864626491659,-59.3683950578867
1767,Formosa,Ramón Lista,El Potrillo,3371,False,False,False,False,False,True,False,False,True,34063010.0,-23.1607663192891,-62.0107787024286
1768,Formosa,Ramón Lista,El Quebracho,415,False,False,False,False,False,True,False,False,False,34063030.0,-23.3394869143818,-61.8734659544108
1769,Formosa,Ramón Lista,General Mosconi,1902,False,False,False,True,True,True,True,False,True,34063020.0,-23.1827186246626,-62.304068544241
1770,Jujuy,Cochinoca,Abdón Castro Tolay,279,False,False,False,False,False,False,False,False,False,38007010.0,-23.3386411031225,-66.0901432282825
1771,Jujuy,Cochinoca,Abra Pampa,8705,False,False,False,False,True,True,True,False,True,38007020.0,-22.7215697648051,-65.6932137518832
1772,Jujuy,Cochinoca,Abralaite,56,False,False,False,False,False,False,False,False,False,38007030.0,-23.1538168323179,-65.7853351958793
1773,Jujuy,Cochinoca,Agua de Castilla,96,False,False,False,False,False,False,False,False,False,38007035.0,-23.2161107288132,-65.8126832832967
1774,Jujuy,Cochinoca,Casabindo,118,False,False,False,False,False,False,False,False,False,38007040.0,-22.9439052333036,-66.0287330395054
1775,Jujuy,Cochinoca,Cochinoca,67,False,False,False,False,False,False,False,False,False,38007050.0,-22.7419005409313,-65.897292507348
1776,Jujuy,Cochinoca,La Redonda,45,False,False,False,False,False,False,False,False,False,38007055.0,-22.5289792213782,-65.5227806528915
1777,Jujuy,Cochinoca,Puesto del Marquéz,255,False,False,False,True,False,False,False,False,False,38007060.0,-22.5351797700612,-65.6988399422374
1778,Jujuy,Cochinoca,Quebraleña,53,False,False,False,False,False,False,False,False,False,38007063.0,-23.2858702882652,-65.7700882487411
1779,Jujuy,Cochinoca,Quera,34,False,False,False,False,False,False,False,False,False,38007067.0,-23.1008393564743,-65.7628638580427
1780,Jujuy,Cochinoca,Rinconadillas,189,False,False,False,False,False,False,False,False,False,38007070.0,-23.2886643513195,-65.9412335357817
1781,Jujuy,Cochinoca,San Francisco de Alfarcito,169,False,False,False,False,False,False,False,False,False,38007080.0,-23.2753025226875,-65.9463804620407
1782,Jujuy,Cochinoca,Santa Ana de la Puna,41,False,False,False,False,False,False,False,False,False,38007085.0,-23.1466006001565,-66.0321033317768
1783,Jujuy,Cochinoca,Santuario de Tres Pozos,152,False,False,False,False,False,False,False,False,False,38007090.0,-23.5155069556653,-65.9476128685398
1784,Jujuy,Cochinoca,Tambillos,122,False,False,False,False,False,False,False,False,False,38007095.0,-22.8895749670499,-65.9630137674565
1785,Jujuy,Cochinoca,Tusaquillas,134,False,False,False,False,False,False,False,False,False,38007100.0,-23.1709455394342,-65.9732427949322
1786,Jujuy,Doctor Manuel Belgrano,Dr. Manuel Belgrano,82,False,False,False,True,False,True,False,False,False,38021065.0,-23.9482980868379,-65.2984613199784
1787,Buenos Aires,Pergamino,Rancagua,695,True,False,False,True,False,False,True,True,True,6623120.0,-34.0303722475767,-60.5042327001336
1788,Buenos Aires,Pergamino,Villa Angélica (Est. El Socorro),1144,False,True,False,False,False,False,False,True,True,6623130.0,-33.6647037443081,-60.7084372635626
1789,Buenos Aires,Pergamino,Villa San José,145,False,False,False,True,False,False,True,False,False,6623140.0,-34.0906695795004,-60.4162716627136
1790,Buenos Aires,Pila,Casalins,66,False,False,False,False,False,True,False,True,False,6630010.0,-36.3181419923689,-58.5525025522873
1791,Buenos Aires,Pila,Pila,2502,False,False,True,True,False,True,True,True,True,6630020.0,-36.0014746137723,-58.1427778873885
1792,Buenos Aires,Pilar,Barrio Parque Almirante Irizar (Ap. Kilómetro 61),0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4220055807037,-58.9528378824193
1793,Buenos Aires,Pilar,Club de Campo Larena - Los Quinchos,0,False,False,False,False,False,False,False,False,True,6638040.0,-34.3911412682883,-59.0007332098308
1794,Buenos Aires,Pilar,Country Club El Jagüel,0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4,-59.0219
1795,Buenos Aires,Pilar,Del Viso,41437,True,True,False,True,False,True,True,True,True,6638040.0,-34.4494009456502,-58.8009119728306
1796,Buenos Aires,Pilar,Fátima,4923,True,True,False,True,False,True,True,True,True,6638040.0,-34.4072575836787,-58.974691291144
1797,Buenos Aires,Pilar,La Lonja,12451,True,True,False,True,False,True,True,True,True,6638040.0,-34.4448149403448,-58.8393730861805
1798,Misiones,San Ignacio,Gobernador Roca,3007,True,False,False,False,True,True,True,True,True,54098050.0,-27.1910170928285,-55.4682802860195
1799,Misiones,San Ignacio,Helvecia,273,False,False,False,False,False,True,False,False,False,54098060.0,-27.110525539393,-55.3438282986148
1800,Misiones,San Ignacio,Hipólito Yrigoyen,1271,False,False,False,False,False,True,False,False,False,54098070.0,-27.0900613258757,-55.2870716950334
1801,Misiones,San Ignacio,Jardín América,22762,True,False,False,True,False,True,True,True,True,54098080.0,-27.0410707861025,-55.2320858824009
1802,Misiones,San Ignacio,Oasis,821,False,False,False,False,False,True,False,False,False,54098090.0,-26.9708359693882,-55.2491782114283
1803,Misiones,San Ignacio,Roca Chica,667,False,False,False,False,False,True,False,False,False,54098100.0,-27.2143687134287,-55.4202789802254
1804,Misiones,San Ignacio,San Ignacio,7772,True,False,False,False,True,True,True,True,True,54098110.0,-27.2573496537482,-55.5397360869442
1805,Misiones,San Ignacio,Santo Pipó,3109,True,False,False,False,False,True,True,False,True,54098120.0,-27.1418557045843,-55.4074695445505
1806,Misiones,San Javier,Florentino Ameghino,110,False,False,False,False,False,False,False,False,False,54105010.0,-27.6349575540286,-55.0877551421696
1807,Misiones,San Javier,Itacaruaré,1108,False,True,False,False,False,False,True,True,False,54105020.0,-27.8655824463799,-55.2638525290793
1808,Misiones,San Javier,Mojón Grande,630,False,False,False,False,False,False,True,False,False,54105030.0,-27.7077678291474,-55.1582021663854
1809,Misiones,San Javier,San Javier,9058,False,True,False,True,True,True,True,True,True,54105040.0,-27.8653231566702,-55.1348376530446
1810,Misiones,San Pedro,Cruce Caballero,408,False,False,False,True,False,False,False,False,False,54112010.0,-26.5379470287742,-53.9437324956095
1811,Misiones,San Pedro,Paraíso,975,False,False,False,True,False,True,False,False,False,54112020.0,-26.6835663891035,-54.2050107484876
1812,Misiones,San Pedro,Piñalito Sur,107,False,False,False,True,False,True,False,False,False,54112030.0,-26.4160781340411,-53.8369134466205
1813,San Luis,Libertador Grl. San Martín,Las Aguadas,100,False,False,False,False,False,True,False,False,False,74063020.0,-32.3763580460128,-65.5012041382003
1814,San Luis,Libertador Grl. San Martín,Las Chacras,176,False,False,False,False,True,True,False,False,False,74063030.0,-32.5435132286539,-65.7446386901217
1815,San Luis,Coronel Pringles,Saladillo,275,False,False,False,True,False,True,False,True,True,74021090.0,-33.2005664915694,-65.8531363375249
1816,San Luis,Coronel Pringles,Valle De Pancanta,0,False,False,False,False,False,False,False,False,False,74021030.0,-32.89747705,-66.11113332
1817,San Luis,General Pedernera,5Ta Brigada,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.7239942428561,-65.3810379035533
1818,San Luis,General Pedernera,Caldenadas,0,False,False,False,False,False,False,False,False,False,74035040.0,-33.7828408,-65.72200942
1819,San Luis,General Pedernera,Colonia Don Antonio,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.3245101084583,-65.2023655210938
1820,San Luis,General Pedernera,Coronel Alzogaray,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.4478977099803,-65.5540435925998
1821,San Luis,General Pedernera,Country Club Los Caldenes,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.7036125779234,-65.3290340917624
1822,San Luis,General Pedernera,Dique Vulpiani,0,False,False,False,False,False,False,False,True,True,74035055.0,-33.6615469909619,-65.5357268932931
1823,San Luis,General Pedernera,Juan Jorba,201,False,False,False,True,False,True,True,False,True,74035010.0,-33.6132806299836,-65.2717502963014
1824,San Luis,General Pedernera,Juan Llerena,272,False,False,False,False,False,True,False,False,False,74035020.0,-33.2811132563767,-65.6145766804084
1825,San Luis,General Pedernera,Justo Daract,10135,True,False,True,True,False,True,True,True,True,74035030.0,-33.8585834476817,-65.1870408754728
1826,San Luis,General Pedernera,La Angelina,0,False,False,False,False,False,True,False,False,False,74035040.0,-34.36107586,-65.32806491
1827,San Luis,General Pedernera,La Esquina,0,False,False,False,False,False,False,False,True,True,74035055.0,-33.1414847646299,-65.3746164457243
1828,San Luis,General Pedernera,La Punilla,192,False,False,False,True,False,True,True,False,False,74035040.0,-33.1429537099622,-65.0861306811866
1829,San Luis,General Pedernera,La Ribera,0,False,False,False,False,False,False,False,True,True,74035055.0,-33.6918122338202,-65.5007310600543
1830,San Luis,General Pedernera,Las Isletas,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.80238388,-65.55150692
1831,San Luis,General Pedernera,Lavaisse,68,False,False,False,False,False,True,False,False,False,74035050.0,-33.8221476840744,-65.4237934358157
1832,San Luis,General Pedernera,Liborio Luna,0,False,False,False,False,False,False,False,True,True,74035055.0,-33.58674752,-65.63569492
1833,San Luis,General Pedernera,Nación Ranquel,57,False,False,False,False,False,False,False,False,False,74035055.0,-34.6086190002894,-65.7348529983919
1834,San Luis,General Pedernera,Rio Quinto,0,False,False,False,False,False,False,False,False,False,74035055.0,-33.8502052260623,-65.2765475153146
1835,San Luis,General Pedernera,San José del Morro,91,False,False,False,False,False,True,False,False,False,74035060.0,-33.2119853031031,-65.4927334484497
1836,San Luis,Libertador Grl. San Martín,Las Lagunas,111,False,False,False,False,False,True,False,False,False,74063040.0,-32.6298120296294,-65.551144128608
1837,Buenos Aires,Coronel de Marina L. Rosales,Balneario Pehuen Co,681,False,False,False,False,True,False,True,True,True,6182020.0,-38.9961963948629,-61.5471990087107
1838,Buenos Aires,Coronel de Marina L. Rosales,Pago Chico,327,False,False,False,False,False,True,False,True,True,6182025.0,-38.7839402799391,-62.1195194756714
1839,Buenos Aires,Coronel de Marina L. Rosales,Punta Alta (Est Almirante Solier),58315,True,True,True,True,True,False,True,True,True,6182030.0,-38.8813527346955,-62.0749536088688
1840,Buenos Aires,Coronel de Marina L. Rosales,Villa del Mar,0,False,False,False,True,False,False,False,True,True,6182030.0,-38.8532242630709,-62.1164752039925
1841,Buenos Aires,Coronel de Marina L. Rosales,Villa General Arias (Est. Kilómetro 638),1845,False,False,False,True,False,False,True,False,False,6182050.0,-38.8069001411051,-62.09498539538
1842,Buenos Aires,Coronel Dorrego,Aparicio,80,False,False,False,False,False,False,True,True,True,6189010.0,-38.6204949120776,-60.8809603426407
1843,Buenos Aires,Coronel Dorrego,Balneario Marisol,158,False,False,False,True,False,False,True,False,False,6189020.0,-38.9224906889726,-60.5329774471942
1844,Buenos Aires,Coronel Dorrego,Coronel Dorrego,11510,True,True,True,True,False,True,True,True,True,6189030.0,-38.7166239148323,-61.2884948879698
1845,Buenos Aires,Coronel Dorrego,El Perdido (Est. José A. Guisasola),919,False,False,False,True,False,True,True,True,True,6189040.0,-38.6757752787604,-61.0884421797928
1846,Buenos Aires,Coronel Dorrego,Faro,20,False,False,False,False,False,False,False,False,False,6189050.0,-38.7966781095909,-61.0688772134763
1847,Buenos Aires,Coronel Dorrego,Irene,13,False,False,False,False,False,False,False,True,True,6189060.0,-38.5543426342658,-60.6954938748393
1848,Buenos Aires,Coronel Dorrego,Oriente,1778,False,False,False,True,False,True,True,False,False,6189070.0,-38.7388491145692,-60.6092238150829
1849,Buenos Aires,Coronel Dorrego,Paraje La Ruta,10,False,False,False,False,False,False,False,False,True,6189075.0,-38.6534164106777,-60.8608557685895
1850,Buenos Aires,Pilar,Los Cachorros,9009,False,True,False,False,False,False,False,True,True,6638040.0,-34.4250028270043,-58.7950003996087
1851,Buenos Aires,Pilar,Manzanares,4379,False,True,False,True,False,True,False,True,True,6638040.0,-34.452630932571,-59.0136606624887
1852,Buenos Aires,Pilar,Manzone,1970,False,False,False,False,False,False,False,True,True,6638040.0,-34.5287308766458,-58.8775995091498
1853,Buenos Aires,Pilar,Maquinista F. Savio (oeste),12240,False,False,False,False,False,True,False,True,True,6638040.0,-34.4106172547359,-58.7821701089412
1854,Buenos Aires,Pilar,Pilar,86158,True,True,True,True,True,True,True,True,True,6638040.0,-34.4663318396358,-58.9227197887079
1855,Buenos Aires,Pilar,Presidente Derqui,50783,True,True,False,True,False,True,True,True,True,6638040.0,-34.4928616935261,-58.8416985218723
1856,Buenos Aires,Pilar,Roberto De Vicenzo,0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4369652784326,-58.7669941785147
1857,Buenos Aires,Pilar,Santa Teresa,5324,False,False,False,False,True,False,False,True,True,6638040.0,-34.4366914158447,-58.7573470164393
1858,Buenos Aires,Pilar,Tortuguitas,26024,False,False,False,True,True,True,False,True,True,6638040.0,-34.4578061717121,-58.76209072062
1859,Cordoba,San Javier,El Valle,0,False,False,False,False,False,False,False,False,False,14133080.0,-31.951097322144,-65.0721507920682
1860,Caba,COMUNA 05,BOEDO,47306,True,True,True,True,True,True,True,True,True,2000010.0,-34.6299600080664,-58.4188403738383
1861,Cordoba,Marcos Juárez,Guatimozín,2428,True,False,False,True,True,True,False,True,True,14063130.0,-33.4617411292085,-62.4391434502619
1862,Cordoba,Marcos Juárez,Inriville,3709,True,False,False,False,False,True,True,True,True,14063140.0,-32.9438405235327,-62.2305487525417
1863,Cordoba,Marcos Juárez,Isla Verde,4361,True,True,False,True,False,False,True,True,True,14063150.0,-33.2401071501959,-62.404426547367
1864,Cordoba,Marcos Juárez,Leones,10391,True,True,False,True,False,True,True,True,True,14063160.0,-32.658391411409,-62.299914625293
1865,San Luis,Libertador Grl. San Martín,Los Comederos,0,False,False,False,False,False,False,False,False,False,74063020.0,-32.7289421728431,-65.7305490571348
1866,San Luis,Libertador Grl. San Martín,Mesilla Del Cura,0,False,False,False,False,False,False,False,False,False,74063050.0,-32.44741394,-65.82632991
1867,Cordoba,San Javier,La Paz,1189,False,False,False,False,True,True,True,True,True,14133060.0,-32.2172752387548,-65.0511157108409
1868,Cordoba,San Javier,La Población,504,False,False,False,False,False,True,False,False,False,14133070.0,-32.0660031804969,-65.0309086009182
1869,Cordoba,San Javier,La Ramada,60,False,False,False,False,False,True,False,False,False,14133080.0,-32.2996521283095,-65.0361512187387
1870,Cordoba,San Javier,La Travesía,168,False,False,False,False,False,True,False,False,False,14133090.0,-32.1066758248056,-65.063758957899
1871,Cordoba,San Javier,Las Chacras,535,False,False,False,True,False,False,False,False,False,14133095.0,-32.2418447787663,-65.0340964238205
1872,Cordoba,San Javier,Las Tapias,719,False,False,False,False,False,True,False,True,True,14133100.0,-31.9522279195169,-65.1014219744873
1873,Cordoba,San Javier,Loma Bola,418,False,False,False,False,False,True,False,False,False,14133105.0,-32.2189295558758,-65.0285126897579
1874,Cordoba,San Javier,Los Cerrillos,2283,False,False,False,False,False,True,True,True,True,14133110.0,-31.9737899960039,-65.4376442516279
1875,Cordoba,San Javier,Los Hornillos,920,True,False,False,False,False,True,True,True,True,14133120.0,-31.9017353099654,-64.9900890034519
1876,Cordoba,San Javier,Los Molles,184,False,False,False,False,False,True,False,False,False,14133130.0,-31.9620954005051,-65.0383138664304
1877,Cordoba,San Javier,Los Romeros,0,False,False,False,False,False,True,False,False,False,14133040.0,-32.1379667827758,-65.223236085238
1878,Cordoba,San Javier,Luyaba,727,False,False,False,False,False,True,True,False,True,14133150.0,-32.1483422464594,-65.056618698571
1879,Cordoba,San Javier,Quebracho Ladeado,165,False,False,False,False,False,True,False,False,False,14133155.0,-32.2570957550243,-65.0309211927709
1880,Cordoba,San Javier,Quebrada de los Pozos,398,False,False,False,False,True,True,False,False,False,14133160.0,-31.9074953420069,-65.0344580207268
1881,Cordoba,San Javier,San Javier y Yacanto,1210,False,False,False,False,False,True,True,True,True,14133170.0,-32.0266518585481,-65.027552227227
1882,Cordoba,San Javier,San José,967,False,False,False,False,False,True,True,True,True,14133180.0,-31.9573259005881,-65.3152083482463
1883,Cordoba,Marcos Juárez,Los Surgentes,2752,True,False,False,True,True,False,True,True,True,14063170.0,-32.9843826304567,-62.0237039883189
1884,Cordoba,Marcos Juárez,Marcos Juárez,27004,True,True,False,True,False,True,True,True,True,14063180.0,-32.6913099811557,-62.1057946726991
1885,Cordoba,Marcos Juárez,Monte Buey,6217,True,False,False,False,False,False,True,True,True,14063190.0,-32.9175280341379,-62.4576576002351
1886,Cordoba,Marcos Juárez,Noetinger,0,False,False,False,False,False,False,False,False,False,14063020.0,-32.36,-62.31
1887,Cordoba,Marcos Juárez,Saira,789,True,False,False,False,False,False,True,False,False,14063210.0,-32.406411636801,-62.1029831790036
1888,Cordoba,Marcos Juárez,Saladillo,174,False,False,False,False,False,False,True,False,False,14063220.0,-32.9331604883654,-62.3428774336317
1889,Cordoba,Marcos Juárez,Villa Elisa,26,True,False,True,False,False,False,True,False,False,14063230.0,-32.7487775757302,-62.3306744044274
1890,Cordoba,Minas,Ciénaga del Coro,303,False,False,False,True,False,True,True,False,False,14070010.0,-31.0381142705456,-65.2775888503175
1891,Cordoba,Minas,El Chacho,154,False,False,False,True,False,True,False,False,False,14070020.0,-30.8017974058313,-65.6440521440399
1892,Cordoba,Minas,Estancia de Guadalupe,140,False,False,False,False,False,True,True,False,False,14070030.0,-31.1242101609074,-65.2269002056273
1893,Cordoba,Minas,Guasapampa,129,False,False,False,False,False,True,False,False,False,14070040.0,-31.0975357099584,-65.3281875063158
1894,Cordoba,Minas,La Playa,207,False,False,False,False,False,True,False,False,False,14070050.0,-31.0350257440514,-65.3453122247049
1895,Cordoba,Minas,San Carlos Minas,1311,True,False,False,True,False,True,True,True,False,14070060.0,-31.175590415787,-65.1017054267171
1896,Cordoba,Minas,Talaini,112,False,False,False,False,False,True,False,False,False,14070070.0,-31.2496924733149,-65.1672000423356
1897,Cordoba,Minas,Tosno,94,False,False,False,False,False,True,False,False,False,14070080.0,-30.9499425576932,-65.3099277411768
1898,Cordoba,Pocho,Chancani,422,False,False,False,False,False,True,True,False,False,14077010.0,-31.4172820195639,-65.4453421341012
1899,Cordoba,San Javier,Villa de las Rosas,3103,False,False,False,False,False,True,False,True,True,14133190.0,-31.9484733205417,-65.0550181621034
1900,Cordoba,San Javier,Villa Dolores,29854,True,True,False,True,False,True,True,True,True,14133200.0,-31.9440434116077,-65.1961395608591
1901,Cordoba,San Javier,Villa La Viña,34,False,False,False,False,False,True,False,False,False,14133210.0,-31.8727711509831,-65.0372746344972
1902,Cordoba,San Justo,Alicia,3305,False,True,False,True,True,True,True,True,True,14140010.0,-31.9387491680744,-62.4657945680095
1903,Cordoba,San Justo,Altos de Chipión,1718,False,False,False,True,True,False,True,True,True,14140020.0,-30.9563507625723,-62.3378881220879
1904,Cordoba,San Justo,Arroyito,22147,True,True,False,True,True,True,True,True,True,14140030.0,-31.4193908735633,-63.0503444103203
1905,Cordoba,San Justo,Balnearia,6105,False,False,False,False,False,False,True,True,True,14140040.0,-31.0107075696975,-62.6671044005114
1906,Cordoba,San Justo,Brinkmann,9890,True,False,False,True,False,False,True,True,True,14140050.0,-30.8665250177702,-62.0356522438995
1907,Cordoba,San Justo,Colonia 10 de Julio,73,False,False,False,False,False,False,False,False,False,14140070.0,-30.5273759974763,-62.114218229406
1908,Cordoba,San Justo,Colonia Anita,8,False,False,False,False,False,True,False,False,False,14140060.0,-31.1438629464364,-62.2135862922774
1909,Cordoba,San Justo,Colonia Iturraspe,6,False,False,False,False,False,False,False,False,False,14140215.0,-31.2071433242951,-62.1099182033011
1910,Cordoba,San Justo,Colonia Las Pichanas,117,False,False,False,False,False,True,False,False,False,14140080.0,-31.2454066292387,-62.9256664887207
1911,Jujuy,El Carmen,Monterrico,11591,False,True,False,False,True,True,True,True,True,38014070.0,-24.4385200992504,-65.1622250242149
1912,Jujuy,El Carmen,Pampa Blanca,2720,True,True,False,False,True,True,True,True,True,38014080.0,-24.5329937382422,-65.0744141219101
1913,Jujuy,El Carmen,Perico,44750,False,True,False,True,True,True,True,True,True,38014090.0,-24.3798152834467,-65.1132793807486
1914,Jujuy,El Carmen,Pila Pardo,0,False,False,False,False,False,False,False,False,False,38014040.0,-24.5598827881681,-64.9141975517301
1915,Jujuy,El Carmen,Puesto Viejo,1372,False,True,False,False,True,False,False,True,True,38014100.0,-24.4823598416465,-64.9672130216717
1916,Jujuy,El Carmen,San Isidro,93,False,False,False,False,False,False,False,False,False,38014110.0,-24.5556368462513,-64.9424207944567
1917,Jujuy,El Carmen,San Juancito,45,False,False,False,False,False,False,False,False,False,38014120.0,-24.3831944753324,-64.9958370634563
1918,Jujuy,Humahuaca,Aparzo,52,False,False,False,False,False,False,False,False,False,38028003.0,-23.0996196486859,-65.1862116284442
1919,Jujuy,Humahuaca,Cianzo,76,False,False,False,False,False,False,False,False,False,38028007.0,-23.1510060722338,-65.127531756215
1920,Jujuy,Humahuaca,Coctaca,141,False,False,False,False,False,False,False,False,False,38028010.0,-23.1281936873376,-65.2973378850934
1921,Jujuy,Humahuaca,El Aguilar,2264,False,False,False,False,True,False,True,True,False,38028020.0,-23.210239970845,-65.6779050336532
1922,Jujuy,Humahuaca,Hipólito Yrigoyen (Est. Iturbe),456,False,False,False,True,False,False,False,False,False,38028030.0,-22.978267572073,-65.3537794942853
1923,Jujuy,Humahuaca,Humahuaca,10256,True,False,False,False,True,True,True,True,True,38028040.0,-23.2026118920444,-65.3508743745648
1924,Jujuy,Humahuaca,Palca de Aparzo,144,False,False,False,False,False,False,False,False,True,38028043.0,-23.1229806791675,-65.1333482063984
1925,Jujuy,Humahuaca,Palca de Varas,103,False,False,False,False,False,False,False,False,False,38028045.0,-23.1004388682846,-65.1160803501257
1926,Jujuy,Humahuaca,Rodero,30,False,False,False,False,False,False,False,False,False,38028047.0,-23.0621288433346,-65.3258281190006
1927,Jujuy,Humahuaca,Tres Cruces,376,False,False,False,True,False,False,False,False,True,38028050.0,-22.9172890384617,-65.5874003328951
1928,Jujuy,Humahuaca,Uquía (Est. Senador Pérez),508,True,False,False,True,False,False,True,False,False,38028060.0,-23.3018065170017,-65.3575618341785
1929,Jujuy,Ledesma,Bananal,689,False,False,False,False,False,False,False,False,False,38035010.0,-23.5657711190253,-64.5013724325995
1930,Jujuy,Ledesma,Bermejito,145,False,False,False,False,False,False,False,False,False,38035020.0,-23.7870506884017,-64.730065775808
1931,Jujuy,Ledesma,Caimancito,5336,True,False,False,False,True,True,True,True,True,38035030.0,-23.7395269322752,-64.5941006141069
1932,Neuquen,Collón Curá,Piedra del Águila,3669,False,False,True,False,True,False,True,True,True,58028010.0,-40.0465538638606,-70.077319578901
1933,Neuquen,Collón Curá,Santo Tomás,219,False,False,False,False,True,False,True,True,False,58028020.0,-39.8218007278609,-70.1028884849476
1934,Neuquen,Confluencia,11 de Octubre,236,True,False,False,True,False,False,True,True,True,58035080.0,-38.878684024658,-68.1001707201744
1935,Neuquen,Confluencia,Arroyito,90,False,False,False,False,False,True,False,True,True,58035010.0,-39.0743997961308,-68.5703350642529
1936,Neuquen,Confluencia,Barrio Ruca Luhé,110,False,False,False,True,False,False,True,False,False,58035020.0,-38.7543907123239,-68.1803399743279
1937,Neuquen,Confluencia,Centenario,32928,True,True,False,True,True,True,True,True,True,58035030.0,-38.8275777081112,-68.1532191639297
1938,Neuquen,Confluencia,Cutral Có,35465,True,False,True,True,True,True,False,True,True,58035040.0,-38.9366016135518,-69.2413390332884
1939,Neuquen,Confluencia,El Chocón,426,False,False,False,False,True,True,False,False,False,58035050.0,-39.2589786425295,-68.8268723660918
1940,Neuquen,Confluencia,Mari Menuco,82,False,False,False,False,False,True,False,True,True,58035060.0,-38.5383043330689,-68.557547832041
1941,Neuquen,Huiliches,Junín de los Andes,12621,True,True,True,True,True,True,True,True,True,58049010.0,-39.9494720138355,-71.0703335609136
1942,Buenos Aires,Coronel Dorrego,San Román,38,False,False,False,False,False,False,False,True,True,6189080.0,-38.7415550885108,-61.5377200112301
1943,Buenos Aires,Coronel Pringles,Coronel Pringles (Est. Pringles),20263,True,True,True,True,False,True,True,True,True,6196010.0,-37.9865210556901,-61.3540715661069
1944,Buenos Aires,Coronel Pringles,El Divisorio,46,False,False,False,False,False,False,False,False,False,6196020.0,-38.3235636030787,-61.4450578127822
1945,Buenos Aires,Coronel Pringles,El Pensamiento,12,False,False,False,False,False,False,False,False,False,6196030.0,-38.2154094275446,-61.3145847771452
1946,Buenos Aires,Coronel Pringles,Indio Rico,1054,False,False,True,True,False,True,True,True,True,6196040.0,-38.3293770967784,-60.8866340266383
1947,Buenos Aires,Coronel Pringles,Lartigau,22,False,False,False,False,False,False,False,False,False,6196050.0,-38.44591903663,-61.566096860456
1948,Buenos Aires,Coronel Suárez,Cascadas,11,False,False,False,False,False,False,False,False,False,6203010.0,-37.2899615825436,-62.2971682457111
1949,Buenos Aires,Coronel Suárez,Coronel Suárez,23621,True,True,True,True,False,True,True,True,True,6203020.0,-37.4596224938744,-61.9317530113989
1950,Buenos Aires,Coronel Suárez,Cura Malal,95,False,False,False,False,False,False,False,False,True,6203030.0,-37.4843018699441,-62.10361959864
1951,Buenos Aires,Coronel Suárez,D'Orbigny,20,False,False,False,False,False,False,False,False,False,6203040.0,-37.6772293087783,-61.7052608546557
